376435956,0.0994582698493313,0.03292703572033181,0.03343490773658372,0.05078720162519045,0.004486202810225157,0.009988149652954123,0.09158625359742678,0.013204672422549517,male

1485827124,0.08891202498698594,0.04997397188964081,0.02894325871941697,0.053930244664237376,0.007183758459135867,0.006454971369078605,0.0982821447162936,0.011868818323789693,male

167115117,0.07150057119817217,0.022377528391909145,0.027148713124118002,0.042268664740272834,0.0026207916134668367,0.0067199784960688125,0.07351656474699281,0.010012767959142532,UNKNOWN

437572593,0.10239099859353024,0.03675574308485701,0.029723394280356304,0.09038912330051571,0.005813408345053915,0.007407407407407408,0.1170182841068917,0.019409282700421943,UNKNOWN

280876618,0.07119633180491872,0.023759899958315966,0.024927052938724468,0.058524385160483534,0.004835348061692371,0.005585660691954981,0.0996248436848687,0.013922467694872863,UNKNOWN

26908764,0.10886277281965186,0.04762746310859769,0.03640540779358487,0.05443138640982593,0.00857117610674207,0.00980825307060175,0.10161703631704515,0.014668198285764779,male

302366041,0.0841025641025641,0.034643874643874646,0.01982905982905983,0.07635327635327635,0.005356125356125356,0.0050142450142450145,0.11692307692307692,0.025527065527065528,female

132289485,0.07562035863068285,0.03350842238724869,0.022550262633580873,0.060134033689549,0.005343234921209926,0.0057960514399565295,0.09817062126426372,0.013493932258648795,UNKNOWN

174707141,0.10108513582404778,0.05207195397276236,0.03568567475056442,0.03714223290364868,0.006408855873570752,0.007719758211346588,0.08651955429320515,0.013691646638992062,male

348192353,0.10357037474181174,0.03139569194452641,0.034995573915609327,0.07081735025081144,0.004544113307760401,0.007435821776335202,0.11909117733844791,0.015638831513720863,female

60818087,0.07124606918238993,0.03557389937106918,0.042354559748427674,0.031151729559748428,0.004422169811320755,0.0110062893081761,0.06918238993710692,0.010023584905660377,UNKNOWN

1925717006,0.055499096657633244,0.05301490514905149,0.036585365853658534,0.007565492321589882,0.005420054200542005,0.006436314363143632,0.03229448961156278,0.0023148148148148147,male

1566962713,0.08993865030674847,0.032760736196319015,0.026012269938650308,0.07202453987730062,0.003803680981595092,0.007239263803680981,0.13349693251533742,0.01754601226993865,female

156971673,0.09047798268724125,0.04245389537071886,0.03726006774557772,0.044260444109898385,0.0060218291305984195,0.015129845690628528,0.05946556266465939,0.008054196462175386,male

517948486,0.07852476033461563,0.04152164621114978,0.02918727483666117,0.049887036697807904,0.0036026134212615254,0.006716736887097759,0.09159186664224217,0.015753801062465652,male

217897291,0.08396187803309361,0.03929135239431679,0.03192422382038239,0.04958194468806642,0.008302636964275273,0.008302636964275273,0.1071741799684266,0.018183944337250776,UNKNOWN

127779000,0.09261095958343665,0.03892883709397471,0.029506570790974462,0.04450781056285644,0.0065707909744607,0.0061988594098685845,0.09880981899330524,0.016364988842053063,UNKNOWN

42455417,0.12292672685282385,0.04440478689901323,0.04440478689901323,0.050073483098887255,0.008293092588704597,0.012492126810833509,0.11757295821960949,0.008503044299811044,male

131444980,0.06483413686407138,0.01834928401813341,0.05778225516298482,0.0059725120529610706,0.0005037058357918975,0.01014607469237965,0.020364107361301,0.0012952435777505936,male

591260739,0.09312435648095184,0.04118521908248484,0.031117721084544102,0.0638370895778515,0.003775311749227777,0.008122640430156732,0.09667086145749915,0.014414826678869695,UNKNOWN

105659994,0.07389749702026222,0.028804131903059197,0.02264600715137068,0.06505760826380612,0.004171632896305125,0.005164878823996822,0.08651172030194676,0.013905442987683751,UNKNOWN

451010581,0.09147957049226049,0.04643703807000418,0.0627527541486543,0.02377632129410124,0.0039046158136940455,0.005787198438153674,0.050690280295635194,0.004532143355180589,UNKNOWN

198198609,0.09367088607594937,0.03845690174804099,0.0352622061482821,0.04213381555153707,0.008318264014466547,0.006208559373116335,0.097166968053044,0.015430982519590115,male

73918194,0.0985203321268895,0.05498190334255908,0.03539493293591654,0.03704492229082393,0.010698318075367256,0.008675750479029168,0.09644453906748988,0.011443474558228656,male

2673693406,0.094735435595938,0.0431587386424372,0.004476215927311598,0.05017370390165687,0.004676643506146445,0.005812399786210583,0.11357562800641369,0.01790486370924639,UNKNOWN

45649538,0.08541609447953859,0.029250205987366107,0.028838231255149685,0.026091733040373523,0.004669046965119473,0.010985992859104642,0.056028563581433675,0.004394397143641857,male

307958154,0.08305274971941638,0.03756079311634867,0.030751964085297418,0.06546950991395435,0.006434717545828657,0.007856341189674524,0.10071081182192293,0.019304152637485972,female

10256312,0.0913860333215172,0.04402694080113435,0.042538107054236086,0.02566465792272244,0.007373271889400922,0.008862105636299186,0.07529244948599788,0.00673520028358738,UNKNOWN

107301590,0.07341119369027757,0.029652661914151373,0.026846655543758532,0.04444107386622175,0.002578492340360989,0.0075838010010617326,0.07598968603063856,0.010162293341422721,female

107237277,0.10198140670485492,0.030707108648699407,0.03793783453845431,0.05587379096628792,0.004507465489717344,0.009108836510470467,0.13343975960184054,0.010611325007042914,male

196276473,0.08703841104959763,0.046287312368015525,0.02265852405684607,0.06112664802237315,0.0043947263284059125,0.004623023800011415,0.09400148393356543,0.012099765995091605,UNKNOWN

291122002,0.05996729056878067,0.023350899509358532,0.016172996547337816,0.07922951117572233,0.002816645466109395,0.0053607123387243326,0.08322733054697437,0.01590041795384336,UNKNOWN

2765082495,0.11079398028022834,0.02555786196159834,0.02581733264141152,0.08017644006227297,0.005319148936170213,0.006875973015049299,0.11585365853658537,0.01388168137000519,UNKNOWN

607694228,0.07512613172990532,0.03289791969037252,0.02467343976777939,0.05660377358490566,0.004561476259589467,0.011334577372313222,0.0675236712972562,0.005598175409496164,UNKNOWN

3346098005,0.14073827181068244,0.03216398633447213,0.06391134072160654,0.03591367386051163,0.010249145904507958,0.013415548704274643,0.038330139155070414,0.0,UNKNOWN

526013339,0.07052989255211682,0.027275231885388926,0.03205069336027183,0.037193498025530354,0.0068876848195426575,0.005418312058040224,0.07199926531361925,0.009826430342547526,female

100982922,0.10585908191801378,0.03867403314917127,0.022576904713184638,0.02332719459791283,0.004910988336402701,0.006411568105859082,0.08150876475001705,0.004024282108996658,female

